date,store_id,year,month,day,week_day,holiday,actual_holiday,weekend,oil_price,euribor,consumer_confidence,inflation_index,consumer_prices,fao,pandemic_uncertainty,daily_nonfood_sales,daily_food_sales,daily_total_sales,supplier_revenue_monthly,cogs_payment,pos_commission_rate,waste_rate,daily_salary,services,logistics,marketing,it,admin,other,insurance,taxes,rent,cash_balance,net_inflow,pred_outflow,pred_inflow
2019-01-01,S008,2019,1,1,1,1,1,0,54.90999984741211,-0.308,101.2489,102.4,110.3,100.4632197383237,0.0,10145.89,30437.68,40583.57,0.0,0.0,-405.83570000000003,-527.58641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139650.14789,39650.14789,-3036704.4919789913,5083344.789718043
2019-01-02,S008,2019,1,2,2,0,0,0,54.90999984741211,-0.30801451612903225,101.24195161290324,102.40322580645162,110.3,100.4101152963056,0.0014263433333333334,13563.2,40689.59,54252.78138654936,0.0,0.0,-542.5278138654936,-705.2861580251416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192655.1153046587,53004.96741465872,-3529483.540314697,5079635.497716414
2019-01-03,S008,2019,1,3,3,0,0,0,55.95000076293945,-0.3080290322580645,101.23500322580645,102.40645161290323,110.3,100.35701085428752,0.002852686666666667,14425.36,43276.09,57701.4539643626,0.0,0.0,-577.014539643626,-750.1189015367137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249029.43582784096,56374.32052318226,-3529380.576650772,5075158.816676158
2019-01-04,S008,2019,1,4,4,0,0,0,57.060001373291016,-0.30804354838709674,101.22805483870968,102.40967741935485,110.3,100.30390641226943,0.0042790300000000005,16049.92,48149.75,64199.66890641172,0.0,0.0,-641.9966890641173,-834.5956957833523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311752.5123494052,62723.07652156425,-3529199.8172068885,5067299.7104203645
2019-01-05,S008,2019,1,5,5,1,0,1,57.060001373291016,-0.30805806451612905,101.22110645161291,102.41290322580646,110.3,100.25080197025135,0.005705373333333334,17742.01,53226.04,70968.0487394164,0.0,0.0,-709.680487394164,-922.5846336124131,0.0,0.0,0.0,0.0,-15000.0,-7000.0,0.0,0.0,0.0,-25000.0,334088.29596781504,22335.783618409816,-3528989.69374747,5058163.907836979
2019-01-06,S008,2019,1,6,6,1,1,1,57.060001373291016,-0.3080725806451613,101.21415806451614,102.41612903225807,110.3,100.19769752823325,0.007131716666666667,13080.44,39241.33,52321.771180807074,0.0,0.0,-523.2177118080707,-680.1830253504919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385206.6664114635,51118.37044364851,-3529007.458243658,5058936.277236415
2019-01-07,S008,2019,1,7,0,0,0,0,57.33000183105469,-0.30808709677419355,101.20720967741936,102.41935483870968,110.3,100.14459308621517,0.008558060000000001,13141.58,39424.75,52566.328411458555,0.0,0.0,-525.6632841145855,-683.3622693489611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436563.96926945855,51357.30285799501,-3529000.3851792603,5058628.752697369
2019-01-08,S008,2019,1,8,1,0,0,0,58.720001220703125,-0.3081016129032258,101.20026129032259,102.42258064516129,110.3,100.09148864419707,0.009984403333333334,12672.25,38016.75,50688.998187358506,0.0,0.0,-506.88998187358504,-658.9569764356605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486087.1204985078,49523.15122904926,-3529008.49898788,5058981.526985216
2019-01-09,S008,2019,1,9,2,0,0,0,61.439998626708984,-0.30811612903225805,101.19331290322582,102.42580645161291,110.3,100.03838420217899,0.011410746666666667,13377.25,40131.74,53508.98805888959,0.0,0.0,-535.0898805888959,-695.6168447655647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538365.401832043,52278.28133353513,-3528922.193840276,5055229.129263292
2019-01-10,S008,2019,1,10,3,0,0,0,61.68000030517578,-0.3081306451612903,101.18636451612903,102.42903225806452,110.3,99.98527976016089,0.01283709,14293.07,42879.2,57172.26529689138,0.0,0.0,-571.7226529689138,-743.2394488595879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30000.0,0.0,0.0,564222.7050271059,25857.30319506288,-3498836.2562131397,5051492.7106921645
2019-01-11,S008,2019,1,11,4,0,0,0,60.47999954223633,-0.3081451612903226,101.17941612903226,102.43225806451613,110.3,99.93217531814281,0.014263433333333334,15516.04,46548.12,62064.16653229361,0.0,0.0,-620.6416653229361,-806.8341649198169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624859.3957291567,60636.69070205086,-3498681.2952715107,5044755.278447421
2019-01-12,S008,2019,1,12,5,1,0,1,60.47999954223633,-0.30815967741935485,101.17246774193549,102.43548387096774,110.3,99.87907087612471,0.01568977666666667,13542.24,40626.72,54168.966602359236,0.0,0.0,-541.6896660235924,-704.19656583067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677782.4760996617,52923.08037050498,-3498855.0903495695,5052311.586189094
2019-01-13,S008,2019,1,13,6,1,0,1,60.47999954223633,-0.3081741935483871,101.16551935483872,102.43870967741935,110.3,99.82596643410662,0.017116120000000002,13118.11,39354.34,52472.456530821,0.0,0.0,-524.72456530821,-682.1419349006729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729048.0661302737,51265.59003061212,-3498888.7655282966,5053775.724394628
2019-01-14,S008,2019,1,14,0,0,0,0,58.9900016784668,-0.30818870967741935,101.15857096774194,102.44193548387098,110.3,99.77286199208854,0.018542463333333335,12448.07,37344.22,49792.29289904054,0.0,0.0,-497.9229289904054,-647.299807687527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777695.1362926364,48647.07016236261,-3498924.2426517624,5055318.208023601
2019-01-15,S008,2019,1,15,1,0,0,0,60.63999938964844,-0.3082032258064516,101.15162258064517,102.44516129032259,110.3,99.71975755007044,0.01996880666666667,12178.63,36535.9,48714.530738854664,0.0,0.0,-487.14530738854666,-633.2888996051106,0.0,-60000.0,-40037.80241935484,-16000.0,0.0,0.0,-18017.011088709678,0.0,0.0,0.0,691234.4193164329,-86460.7169762035,-3495669.25810894,5057342.871684395
2019-01-16,S008,2019,1,16,2,0,0,0,61.31999969482422,-0.30821774193548385,101.1446741935484,102.4483870967742,110.3,99.66665310805236,0.02139515,13370.81,40112.44,53483.257493960904,0.0,0.0,-534.832574939609,-695.2823474214917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743487.5618880327,52253.142571599805,-3495589.066609572,5053856.284755382
2019-01-17,S008,2019,1,17,3,0,0,0,61.18000030517578,-0.30823225806451615,101.13772580645161,102.45161290322581,110.3,99.61354866603426,0.022821493333333335,13982.98,41948.95,55931.92951418023,0.0,0.0,-559.3192951418023,-727.115083684343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798133.0570233868,54645.49513535408,-3495571.7401887607,5053102.96211141
2019-01-18,S008,2019,1,18,4,0,0,0,62.70000076293945,-0.3082467741935484,101.13077741935484,102.45483870967742,110.3,99.56044422401618,0.024247836666666668,15658.78,46976.35,62635.136637318166,0.0,0.0,-626.3513663731817,-814.2567762851361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859327.5855180466,61194.52849465985,-3621196.185445873,5047074.858280698
2019-01-19,S008,2019,1,19,5,1,0,1,62.70000076293945,-0.30826129032258065,101.12382903225807,102.45806451612903,110.3,99.50733978199808,0.02567418,13417.9,40253.7,53671.600842067855,0.0,0.0,-536.7160084206786,-697.7308109468821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911764.7395407469,52437.15402270029,-3621395.777413076,5055752.769898186
2019-01-20,S008,2019,1,20,6,1,0,1,62.70000076293945,-0.3082758064516129,101.11688064516129,102.46129032258065,110.3,99.45423533998,0.027100523333333335,12761.57,38284.71,51046.28439466322,0.0,0.0,-510.46284394663223,-663.6016971306218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961636.9593943328,49872.219853585964,-4140628.7913684826,5058854.571699862
2019-01-21,S008,2019,1,21,0,0,0,0,62.70000076293945,-0.30829032258064515,101.10993225806452,102.46451612903226,110.3,99.4011308979619,0.028526866666666668,13036.13,39108.39,52144.522038245465,0.0,0.0,-521.4452203824546,-677.878786497191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012582.1574256987,50945.19803136582,-4140938.1724758735,5072305.924195109
2019-01-22,S008,2019,1,22,1,0,0,0,61.5,-0.3083048387096774,101.10298387096775,102.46774193548387,110.3,99.34802645594381,0.02995321,12453.31,37359.92,49813.23023299168,0.0,0.0,-498.1323023299168,-647.5719930288918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061249.6833633315,48667.52593763287,-4140724.4384524683,5063013.140568819
2019-01-23,S008,2019,1,23,2,0,0,0,61.13999938964844,-0.3083193548387097,101.09603548387098,102.47096774193548,110.3,99.29492201392573,0.03137955333333334,13511.85,40535.55,54047.39844643848,0.0,0.0,-540.4739844643848,-702.6161798037002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114053.991645502,52804.308282170394,-4140621.184407305,5058523.834257363
2019-01-24,S008,2019,1,24,3,0,0,0,61.09000015258789,-0.30833387096774195,101.0890870967742,102.47419354838709,110.3,99.24181757190763,0.03280589666666667,13907.46,41722.37,55629.82070065493,0.0,0.0,-556.2982070065493,-723.187669108514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168404.3264700419,54350.33482453987,-4140998.933083651,5074947.689750664
2019-01-25,S008,2019,1,25,4,0,0,0,61.63999938964844,-0.3083483870967742,101.08213870967742,102.47741935483872,110.3,99.18871312988955,0.034232240000000004,17817.81,53453.43,71271.23430620019,0.0,0.0,-712.7123430620019,-926.5260459806024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238036.3223871994,69631.99591715759,-4140547.286512065,5055310.882290399
2019-01-26,S008,2019,1,26,5,1,0,1,61.63999938964844,-0.30836290322580645,101.07519032258065,102.48064516129033,110.3,99.13560868787145,0.035658583333333334,15705.87,47117.61,62823.48289894683,0.0,0.0,-628.2348289894683,-816.7052776863087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299414.8651794705,61378.54279227105,-4140752.963476286,5064253.358995662
2019-01-27,S008,2019,1,27,6,1,0,1,61.63999938964844,-0.3083774193548387,101.06824193548387,102.48387096774194,110.3,99.08250424585337,0.03708492666666667,14768.6,44305.8,59074.39536827182,0.0,0.0,-590.7439536827183,-767.9671397875336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357130.549454272,57715.68427480157,-4140827.6611347375,5067501.083276169
2019-01-28,S008,2019,1,28,0,0,0,0,59.93000030517578,-0.30839193548387095,101.0612935483871,102.48709677419355,110.3,99.02939980383528,0.03851127,14822.99,44468.96,59291.94140125369,0.0,0.0,-592.9194140125369,-770.7952382162979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415058.7762032968,57928.226749024856,-4140814.3491783724,5066922.302564648
2019-01-29,S008,2019,1,29,1,0,0,0,61.31999969482422,-0.30840645161290325,101.05434516129033,102.49032258064516,110.3,98.9762953618172,0.03993761333333334,14254.9,42764.69,57019.592830383015,0.0,0.0,-570.1959283038302,-741.2547067949791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470766.918398581,55708.14219528421,-4140870.889413997,5069380.573678765
2019-01-30,S008,2019,1,30,2,0,0,0,61.650001525878906,-0.3084209677419355,101.04739677419356,102.49354838709678,110.3,98.9231909197991,0.04136395666666667,15454.92,46364.75,61819.66335274545,0.0,0.0,-618.1966335274545,-803.6556235856908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531164.7294942134,60397.8110956323,-4312172.136600392,5091648.114391556
2019-01-31,S008,2019,1,31,3,0,0,0,61.88999938964844,-0.30843548387096775,101.04044838709677,102.49677419354839,110.3,98.87008647778102,0.0427903,16188.35,48565.06,64753.412334652494,9000.0,0.0,-647.534123346525,-841.7943603504824,-170160.66028225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433268.1530629108,-97896.57643130257,-4141521.3862490808,5061339.850519715
