date,store_id,year,month,day,week_day,holiday,actual_holiday,weekend,oil_price,euribor,consumer_confidence,inflation_index,consumer_prices,fao,pandemic_uncertainty,daily_nonfood_sales,daily_food_sales,daily_total_sales,supplier_revenue_monthly,cogs_payment,pos_commission_rate,waste_rate,daily_salary,services,logistics,marketing,it,admin,other,insurance,taxes,rent,cash_balance,net_inflow,pred_outflow,pred_inflow
2019-01-01,S006,2019,1,1,1,1,1,0,54.90999984741211,-0.308,101.2489,102.4,110.3,100.4632197383237,0.0,8854.6,35418.39,44272.99,0.0,0.0,-442.7299,-708.36784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143121.89226,43121.89226,-3244269.6662990362,5539290.235678756
2019-01-02,S006,2019,1,2,2,0,0,0,54.90999984741211,-0.30801451612903225,101.24195161290324,102.40322580645162,110.3,100.4101152963056,0.0014263433333333334,11836.66,47346.62,59183.27513496762,0.0,0.0,-591.8327513496762,-946.932402159482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200766.40224145848,57644.50998145846,-3772104.9662211477,5535111.369061356
2019-01-03,S006,2019,1,3,3,0,0,0,55.95000076293945,-0.3080290322580645,101.23500322580645,102.40645161290323,110.3,100.35701085428752,0.002852686666666667,12588.73,50354.93,62943.66699216264,0.0,0.0,-629.4366699216264,-1007.0986718746022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262073.5338918249,61307.13165036641,-3771974.3710830063,5530088.479132831
2019-01-04,S006,2019,1,4,4,0,0,0,57.060001373291016,-0.30804354838709674,101.22805483870968,102.40967741935485,110.3,100.30390641226943,0.0042790300000000005,14006.08,56024.31,70030.38411198786,0.0,0.0,-700.3038411198786,-1120.486145791806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330283.1280169011,68209.59412507618,-3771747.6369254664,5521367.934612077
2019-01-05,S006,2019,1,5,5,1,0,1,57.060001373291016,-0.30805806451612905,101.22110645161291,102.41290322580646,110.3,100.25080197025135,0.005705373333333334,15482.28,61929.13,77411.4074217851,0.0,0.0,-774.114074217851,-1238.5825187485616,0.0,0.0,0.0,0.0,-7000.0,-6000.0,0.0,0.0,0.0,-40000.0,352681.83884571976,22398.710828818686,-3771484.3268433656,5511240.623762055
2019-01-06,S006,2019,1,6,6,1,1,1,57.060001373291016,-0.3080725806451613,101.21415806451614,102.41612903225807,110.3,100.19769752823325,0.007131716666666667,11414.13,45656.54,57070.67185901731,0.0,0.0,-570.7067185901732,-913.130749744277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408268.6732364026,55586.83439068286,-3771502.6133152456,5511943.949603597
2019-01-07,S006,2019,1,7,0,0,0,0,57.33000183105469,-0.30808709677419355,101.20720967741936,102.41935483870968,110.3,100.14459308621517,0.008558060000000001,11467.18,45868.71,57335.89232309184,0.0,0.0,-573.3589232309184,-917.3742771694695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464113.83235909406,55845.159122691446,-3771490.33115792,5511471.558937221
2019-01-08,S006,2019,1,8,1,0,0,0,58.720001220703125,-0.3081016129032258,101.20026129032259,102.42258064516129,110.3,100.09148864419707,0.009984403333333334,11057.35,44229.39,55286.743743691346,0.0,0.0,-552.8674374369135,-884.5878998990615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517963.1207654494,53849.28840635537,-3771496.8572140983,5511722.561097937
2019-01-09,S006,2019,1,9,2,0,0,0,61.439998626708984,-0.30811612903225805,101.19331290322582,102.42580645161291,110.3,100.03838420217899,0.011410746666666667,11672.19,46688.77,58360.96245120836,0.0,0.0,-583.6096245120837,-933.7753992193338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574806.6981929264,56843.57742747694,-3771387.058003686,5507499.514543614
2019-01-10,S006,2019,1,10,3,0,0,0,61.68000030517578,-0.3081306451612903,101.18636451612903,102.42903225806452,110.3,99.98527976016089,0.01283709,12470.95,49883.79,62354.739125721455,0.0,0.0,-623.5473912572146,-997.6758260115433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40000.0,0.0,0.0,595540.214101379,20733.515908452697,-3731277.464548159,5503284.3816387225
2019-01-11,S006,2019,1,11,4,0,0,0,60.47999954223633,-0.3081451612903226,101.17941612903226,102.43225806451613,110.3,99.93217531814281,0.014263433333333334,13537.65,54150.61,67688.26552042848,0.0,0.0,-676.8826552042848,-1083.0122483268558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661468.5847182764,65928.37061689734,-3731082.6481264513,5495791.4423422925
2019-01-12,S006,2019,1,12,5,1,0,1,60.47999954223633,-0.30815967741935485,101.17246774193549,102.43548387096774,110.3,99.87907087612471,0.01568977666666667,11815.21,47260.84,59076.04550710013,0.0,0.0,-590.7604550710013,-945.216728113602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719008.6530421919,57540.068323915526,-3731292.7041560845,5503870.520405098
2019-01-13,S006,2019,1,13,6,1,0,1,60.47999954223633,-0.3081741935483871,101.16551935483872,102.43870967741935,110.3,99.82596643410662,0.017116120000000002,11444.86,45779.46,57224.322442819976,0.0,0.0,-572.2432244281998,-915.5891590851196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774745.1431014985,55736.490059306656,-3731330.544463038,5505325.916826358
2019-01-14,S006,2019,1,14,0,0,0,0,58.9900016784668,-0.30818870967741935,101.15857096774194,102.44193548387098,110.3,99.77286199208854,0.018542463333333335,10860.0,43439.99,54299.99280410923,0.0,0.0,-542.9999280410923,-868.7998848657477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827633.3360927008,52888.19299120239,-3731370.782220951,5506873.522899956
2019-01-15,S006,2019,1,15,1,0,0,0,60.63999938964844,-0.3082032258064516,101.15162258064517,102.44516129032259,110.3,99.71975755007044,0.01996880666666667,10624.65,42498.59,53123.23833600796,0.0,0.0,-531.2323833600797,-849.9718133761274,0.0,-65000.0,-22020.791330645163,-12000.0,0.0,0.0,-12011.340725806453,0.0,0.0,0.0,768343.238175521,-59290.09791717986,-3727706.353942716,5508948.481153302
2019-01-16,S006,2019,1,16,2,0,0,0,61.31999969482422,-0.30821774193548385,101.1446741935484,102.4483870967742,110.3,99.66665310805236,0.02139515,11664.4,46657.59,58321.98142609928,0.0,0.0,-583.2198142609928,-933.1517028175884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825148.8480845417,56805.6099090207,-3727604.0954815256,5505015.463415216
