date,store_id,year,month,day,week_day,holiday,actual_holiday,weekend,oil_price,euribor,consumer_confidence,inflation_index,consumer_prices,fao,pandemic_uncertainty,daily_nonfood_sales,daily_food_sales,daily_total_sales,supplier_revenue_monthly,cogs_payment,pos_commission_rate,waste_rate,daily_salary,services,logistics,marketing,it,admin,other,insurance,taxes,rent,cash_balance,net_inflow,pred_outflow,pred_inflow
2019-01-01,S009,2019,1,1,1,1,1,0,54.90999984741211,-0.308,101.2489,102.4,110.3,100.4632197383237,0.0,7747.77,43904.05,51651.82,0.0,0.0,-464.86637999999994,-723.12548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150463.82814,50463.82814,-3729571.9639475704,6472505.323295712
2019-01-02,S009,2019,1,2,2,0,0,0,54.90999984741211,-0.30801451612903225,101.24195161290324,102.40322580645162,110.3,100.4101152963056,0.0014263433333333334,10357.07,58690.08,69047.15265744743,0.0,0.0,-621.4243739170267,-966.660137204264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217922.89628632614,67459.06814632614,-4338681.278984088,6467629.9722354775
2019-01-03,S009,2019,1,3,3,0,0,0,55.95000076293945,-0.3080290322580645,101.23500322580645,102.40645161290323,110.3,100.35701085428752,0.002852686666666667,11015.14,62419.14,73434.2831576118,0.0,0.0,-660.9085484185061,-1028.0799642065654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289668.19093131286,71745.29464498673,-4338546.498027701,6461769.930653424
2019-01-04,S009,2019,1,4,4,0,0,0,57.060001373291016,-0.30804354838709674,101.22805483870968,102.40967741935485,110.3,100.30390641226943,0.0042790300000000005,12255.32,69446.8,81702.11479731917,0.0,0.0,-735.3190331758725,-1143.8296071624684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369491.1570882937,79822.96615698082,-4338312.496903181,6451595.968717778
2019-01-05,S009,2019,1,5,5,1,0,1,57.060001373291016,-0.30805806451612905,101.22110645161291,102.41290322580646,110.3,100.25080197025135,0.005705373333333334,13547.0,76766.32,90313.31532565255,0.0,0.0,-812.819837930873,-1264.3864145591358,0.0,0.0,0.0,0.0,-9000.0,-8000.0,0.0,0.0,0.0,-70000.0,370727.26616145624,1236.1090731625445,-4338040.747165307,6439780.762723249
2019-01-06,S009,2019,1,6,6,1,1,1,57.060001373291016,-0.3080725806451613,101.21415806451614,102.41612903225807,110.3,100.19769752823325,0.007131716666666667,9987.37,56595.08,66582.44383522443,0.0,0.0,-599.2419945170199,-932.1542136931421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435778.3137884705,65051.04762701427,-4338059.619741943,6440601.309533505
2019-01-07,S009,2019,1,7,0,0,0,0,57.33000183105469,-0.30808709677419355,101.20720967741936,102.41935483870968,110.3,100.14459308621517,0.008558060000000001,10033.78,56858.09,66891.87104342968,0.0,0.0,-602.026839390867,-936.4861946080156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501131.67179790133,65353.3580094308,-4338046.944040762,6440050.1920908615
2019-01-08,S009,2019,1,8,1,0,0,0,58.720001220703125,-0.3081016129032258,101.20026129032259,102.42258064516129,110.3,100.09148864419707,0.009984403333333334,9675.18,54826.02,64501.19603399602,0.0,0.0,-580.5107643059641,-903.0167444759443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564149.3403231155,63017.66852521411,-4338053.679342053,6440343.031277397
2019-01-09,S009,2019,1,9,2,0,0,0,61.439998626708984,-0.30811612903225805,101.19331290322582,102.42580645161291,110.3,100.03838420217899,0.011410746666666667,10213.17,57874.62,68087.79285997972,0.0,0.0,-612.7901357398174,-953.2291000397161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630671.1139473156,66521.77362420018,-4337940.360696056,6435416.133625372
2019-01-10,S009,2019,1,10,3,0,0,0,61.68000030517578,-0.3081306451612903,101.18636451612903,102.42903225806452,110.3,99.98527976016089,0.01283709,10912.08,61835.12,72747.19898027455,0.0,0.0,-654.7247908224709,-1018.4607857238437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,0.0,0.0,651745.1273510439,21074.01340372824,-4287827.254514739,6430498.473568136
2019-01-11,S009,2019,1,11,4,0,0,0,60.47999954223633,-0.3081451612903226,101.17941612903226,102.43225806451613,110.3,99.93217531814281,0.014263433333333334,11845.45,67124.2,78969.64644079567,0.0,0.0,-710.726817967161,-1105.5750501711393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728898.4719237012,77153.34457265737,-4287626.193938641,6421756.709389926
2019-01-12,S009,2019,1,12,5,1,0,1,60.47999954223633,-0.30815967741935485,101.17246774193549,102.43548387096774,110.3,99.87907087612471,0.01568977666666667,10338.31,58583.75,68922.0564252755,0.0,0.0,-620.2985078274794,-964.908789953857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796235.3210511954,67336.84912749416,-4287842.982610101,6431182.303801196
2019-01-13,S009,2019,1,13,6,1,0,1,60.47999954223633,-0.3081741935483871,101.16551935483872,102.43870967741935,110.3,99.82596643410662,0.017116120000000002,10014.26,56747.45,66761.70784977918,0.0,0.0,-600.8553706480126,-934.6639098969085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861461.5096204296,65226.18856923426,-4287882.035632294,6432880.261287886
2019-01-14,S009,2019,1,14,0,0,0,0,58.9900016784668,-0.30818870967741935,101.15857096774194,102.44193548387098,110.3,99.77286199208854,0.018542463333333335,9502.5,53847.5,63349.996605370856,0.0,0.0,-570.1499694483376,-886.899952475192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923354.4563038769,61892.94668344733,-4287923.562946923,6434685.796706506
2019-01-15,S009,2019,1,15,1,0,0,0,60.63999938964844,-0.3082032258064516,101.15162258064517,102.44516129032259,110.3,99.71975755007044,0.01996880666666667,9296.57,52680.55,61977.11805950411,0.0,0.0,-557.7940625355369,-867.6796528330575,0.0,-80000.0,-28026.461693548386,-10000.0,0.0,0.0,-15014.175907258064,0.0,0.0,0.0,850865.463047206,-72488.99325667093,-4283408.44700398,6437106.576335805
2019-01-16,S009,2019,1,16,2,0,0,0,61.31999969482422,-0.30821774193548385,101.1446741935484,102.4483870967742,110.3,99.66665310805236,0.02139515,10206.35,57835.97,68042.31499755947,0.0,0.0,-612.3808349780352,-952.5924099658326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917342.8047998217,66477.3417526156,-4283302.910797887,6432518.045636062
2019-01-17,S009,2019,1,17,3,0,0,0,61.18000030517578,-0.30823225806451615,101.13772580645161,102.45161290322581,110.3,99.61354866603426,0.022821493333333335,10673.35,60482.3,71155.65051505777,0.0,0.0,-640.4008546355199,-996.1791072108089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986861.8753530332,69519.07055321144,-4283276.9892890975,6431391.0235148715
2019-01-18,S009,2019,1,18,4,0,0,0,62.70000076293945,-0.3082467741935484,101.13077741935484,102.45483870967742,110.3,99.56044422401618,0.024247836666666668,11952.18,67729.04,79681.22753038243,0.0,0.0,-717.1310477734418,-1115.537185425354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064710.4346502167,77848.55929718363,-4438468.0632841,6423549.347750139
2019-01-19,S009,2019,1,19,5,1,0,1,62.70000076293945,-0.30826129032258065,101.12382903225807,102.45806451612903,110.3,99.50733978199808,0.02567418,10241.47,58034.99,68276.45309749049,0.0,0.0,-614.4880778774144,-955.8703433648669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131416.529326465,66706.0946762482,-4438717.584136858,6434398.080478714
2019-01-20,S009,2019,1,20,6,1,0,1,62.70000076293945,-0.3082758064516129,101.11688064516129,102.46129032258065,110.3,99.45423533998,0.027100523333333335,9740.25,55194.76,64935.01548814568,0.0,0.0,-584.415139393311,-909.0902168340394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194858.0394583833,63441.51013191832,-5133392.001716804,6438178.317610154
2019-01-21,S009,2019,1,21,0,0,0,0,62.70000076293945,-0.30829032258064515,101.10993225806452,102.46451612903226,110.3,99.4011308979619,0.028526866666666668,9949.54,56380.74,66330.27902682009,0.0,0.0,-596.9725112413807,-928.6239063754813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259662.7220675866,64804.68260920323,-5133780.937905198,6455088.586670724
2019-01-22,S009,2019,1,22,1,0,0,0,61.5,-0.3083048387096774,101.10298387096775,102.46774193548387,110.3,99.34802645594381,0.02995321,9504.46,53858.62,63363.084578526825,0.0,0.0,-570.2677612067414,-887.0831840993756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321568.4557008073,61905.733633220705,-5133506.216940854,6443144.196916634
2019-01-23,S009,2019,1,23,2,0,0,0,61.13999938964844,-0.3083193548387097,101.09603548387098,102.47096774193548,110.3,99.29492201392573,0.03137955333333334,10312.08,58435.09,68747.16740461168,0.0,0.0,-618.7245066415051,-962.4603436645635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388734.4382551129,67165.9825543056,-5133371.396152375,6437282.4235045565
2019-01-24,S009,2019,1,24,3,0,0,0,61.09000015258789,-0.30833387096774195,101.0890870967742,102.47419354838709,110.3,99.24181757190763,0.03280589666666667,10613.71,60144.37,70758.07746800082,0.0,0.0,-636.8226972120074,-990.6130845520115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457865.0799413496,69130.6416862368,-5133846.806795097,6457952.451448983
2019-01-25,S009,2019,1,25,4,0,0,0,61.63999938964844,-0.3083483870967742,101.08213870967742,102.47741935483872,110.3,99.18871312988955,0.034232240000000004,13597.6,77053.07,90650.6703677122,0.0,0.0,-815.8560333094098,-1269.109385147971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546430.7848906044,88565.70494925482,-5133268.723370332,6432818.389502698
2019-01-26,S009,2019,1,26,5,1,0,1,61.63999938964844,-0.30836290322580645,101.07519032258065,102.48064516129033,110.3,99.13560868787145,0.035658583333333334,11985.56,67918.18,79903.74093326452,0.0,0.0,-719.1336683993807,-1118.6523730657034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624496.739782404,78065.95489179944,-5133525.275127863,6443972.813743135
2019-01-27,S009,2019,1,27,6,1,0,1,61.63999938964844,-0.3083774193548387,101.06824193548387,102.48387096774194,110.3,99.08250424585337,0.03708492666666667,11270.0,63863.36,75133.35932997432,0.0,0.0,-676.2002339697689,-1051.8670306196404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697902.031847789,73405.29206538491,-5133615.8984078225,6447912.956350064
2019-01-28,S009,2019,1,28,0,0,0,0,59.93000030517578,-0.30839193548387095,101.0612935483871,102.48709677419355,110.3,99.02939980383528,0.03851127,11311.2,64096.83,75408.03147154857,0.0,0.0,-678.6722832439372,-1055.71244060168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771575.678595492,73673.64674770295,-5133594.841432709,6446997.435693013
2019-01-29,S009,2019,1,29,1,0,0,0,61.31999969482422,-0.30840645161290325,101.05434516129033,102.49032258064516,110.3,98.9762953618172,0.03993761333333334,10877.41,61638.68,72516.09193342694,0.0,0.0,-652.6448274008425,-1015.2252870679772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842423.90041445,70848.22181895812,-5133662.567604317,6449942.051849872
2019-01-30,S009,2019,1,30,2,0,0,0,61.650001525878906,-0.3084209677419355,101.04739677419356,102.49354838709678,110.3,98.9231909197991,0.04136395666666667,11792.79,66825.81,78618.60494686992,0.0,0.0,-707.5674445218292,-1100.6604692561789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919234.277447542,76810.3770330919,-5335217.241456499,6481585.480205623
2019-01-31,S009,2019,1,31,3,0,0,0,61.88999938964844,-0.30843548387096775,101.04044838709677,102.49677419354839,110.3,98.87008647778102,0.0427903,12352.11,69995.28,82347.38448506019,15000.0,0.0,-741.1264603655417,-1152.8633827908427,-200189.0120967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814498.6599926716,-104735.6174548704,-5134401.924958655,6439354.854072147
2019-02-01,S009,2019,2,1,4,0,0,0,61.869998931884766,-0.30845,101.0335,102.5,110.3,98.81698203576292,0.04421664333333333,12255.27,69446.52,81701.78723376288,0.0,0.0,-735.3160851038658,-1143.8250212726803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894321.3061200578,79822.64612738634,-5134152.333547181,6428503.053573237
2019-02-02,S009,2019,2,2,5,1,0,1,61.869998931884766,-0.3084764455782313,101.02640357142857,102.51071428571429,110.29642857142856,98.7911410367616,0.04564298666666667,10405.33,58963.53,69368.86096692143,0.0,0.0,-624.3197487022928,-971.1640535369002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962094.68328474,67773.37716468224,-5134412.235558212,6439803.141009362
2019-02-03,S009,2019,2,3,6,1,0,1,61.869998931884766,-0.30850289115646257,101.01930714285714,102.52142857142857,110.29285714285714,98.76530003776028,0.047069330000000006,9816.55,55627.13,65443.68712565966,0.0,0.0,-588.9931841309368,-916.2116197592352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026033.1656065094,63938.48232176949,-5134459.667483483,6441865.398629925
2019-02-04,S009,2019,2,4,0,0,0,0,62.5099983215332,-0.30852933673469385,101.01221071428571,102.53214285714286,110.28928571428571,98.73945903875897,0.048495673333333336,9870.06,55930.36,65800.42505980974,0.0,0.0,-592.2038255382877,-921.2059508373364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090320.1808899436,64287.01528343412,-5221479.647423933,6442734.091692919
2019-02-05,S009,2019,2,5,1,0,0,0,61.97999954223633,-0.30855578231292513,101.00511428571428,102.54285714285714,110.28571428571428,98.71361803975763,0.04992201666666667,9366.79,53078.49,62445.28691264165,0.0,0.0,-562.0075822137748,-874.2340167769831,0.0,0.0,0.0,0.0,-9000.0,-8000.0,0.0,0.0,0.0,-70000.0,2064329.2262035946,-25990.954686349112,-5134578.4418886965,6447029.503204375
