date,store_id,year,month,day,week_day,holiday,actual_holiday,weekend,oil_price,euribor,consumer_confidence,inflation_index,consumer_prices,fao,pandemic_uncertainty,daily_nonfood_sales,daily_food_sales,daily_total_sales,supplier_revenue_monthly,cogs_payment,pos_commission_rate,waste_rate,daily_salary,services,logistics,marketing,it,admin,other,insurance,taxes,rent,cash_balance,net_inflow,pred_outflow,pred_inflow
2019-01-01,S002,2019,1,1,1,1,1,0,54.90999984741211,-0.308,101.2489,102.4,110.3,100.4632197383237,0.0,7378.83,29515.33,36894.16,0.0,0.0,-295.15328000000005,-553.4124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136045.59432,36045.594320000004,-2607136.702417981,4627075.20807014
2019-01-02,S002,2019,1,2,2,0,0,0,54.90999984741211,-0.30801451612903225,101.24195161290324,102.40322580645162,110.3,100.4101152963056,0.0014263433333333334,9863.88,39455.52,49319.3976124878,0.0,0.0,-394.55518089990244,-739.7909641873171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184230.6457874006,48185.05146740058,-3041615.375580082,4623592.815887636
2019-01-03,S002,2019,1,3,3,0,0,0,55.95000076293945,-0.3080290322580645,101.23500322580645,102.40645161290323,110.3,100.35701085428752,0.002852686666666667,10490.61,41962.45,52453.06082689093,0.0,0.0,-419.6244866151274,-786.7959124033639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235477.28621527302,51246.64042787244,-3041519.1033697533,4619407.06761246
2019-01-04,S002,2019,1,4,4,0,0,0,57.060001373291016,-0.30804354838709674,101.22805483870968,102.40967741935485,110.3,100.30390641226943,0.0042790300000000005,11671.73,46686.92,58358.65342665654,0.0,0.0,-466.86922741325236,-875.3798013998481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292493.6906131165,57016.40439784344,-3041351.9596764985,4612139.950514448
2019-01-05,S002,2019,1,5,5,1,0,1,57.060001373291016,-0.30805806451612905,101.22110645161291,102.41290322580646,110.3,100.25080197025135,0.005705373333333334,12901.9,51607.61,64509.509518272556,0.0,0.0,-516.0760761461804,-967.6426427740884,0.0,0.0,0.0,0.0,-6000.0,-5000.0,0.0,0.0,0.0,-30000.0,314519.4814124687,22025.790799352286,-3041157.852885263,4603700.524808579
2019-01-06,S002,2019,1,6,6,1,1,1,57.060001373291016,-0.3080725806451613,101.21415806451614,102.41612903225807,110.3,100.19769752823325,0.007131716666666667,9511.78,38047.11,47558.889882366544,0.0,0.0,-380.47111905893235,-713.3833482354981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360984.5168275408,46465.03541507211,-3041171.3332971702,4604286.629674093
2019-01-07,S002,2019,1,7,0,0,0,0,57.33000183105469,-0.30808709677419355,101.20720967741936,102.41935483870968,110.3,100.14459308621517,0.008558060000000001,9555.98,38223.92,47779.90360222161,0.0,0.0,-382.23922881777287,-716.6985540333242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407665.48264691135,46680.96581937051,-3041162.27925771,4603892.975784515
2019-01-08,S002,2019,1,8,1,0,0,0,58.720001220703125,-0.3081016129032258,101.20026129032259,102.42258064516129,110.3,100.09148864419707,0.009984403333333334,9214.46,36857.83,46072.281452765565,0.0,0.0,-368.5782516221245,-691.0842217914834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452678.1016262633,45012.61897935196,-3041167.0902858274,4604102.150920033
2019-01-09,S002,2019,1,9,2,0,0,0,61.439998626708984,-0.30811612903225805,101.19331290322582,102.42580645161291,110.3,100.03838420217899,0.011410746666666667,9726.83,38907.31,48634.13204243702,0.0,0.0,-389.0730563394962,-729.5119806365553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500193.64863172424,47515.54700546097,-3041086.1485601496,4600582.945455796
2019-01-10,S002,2019,1,10,3,0,0,0,61.68000030517578,-0.3081306451612903,101.18636451612903,102.42903225806452,110.3,99.98527976016089,0.01283709,10392.46,41569.82,51962.27927116835,0.0,0.0,-415.6982341693468,-779.4341890675253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35000.0,0.0,0.0,515960.79547965573,15767.146847931479,-3006005.358627841,4597070.339703248
2019-01-11,S002,2019,1,11,4,0,0,0,60.47999954223633,-0.3081451612903226,101.17941612903226,102.43225806451613,110.3,99.93217531814281,0.014263433333333334,11281.38,45125.51,56406.8846000613,0.0,0.0,-451.2550768004904,-846.1032690009195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571070.3217339156,55109.52625425989,-3005861.743996304,4590826.225288598
2019-01-12,S002,2019,1,12,5,1,0,1,60.47999954223633,-0.30815967741935485,101.17246774193549,102.43548387096774,110.3,99.87907087612471,0.01568977666666667,9846.01,39384.03,49230.03458892476,0.0,0.0,-393.8402767113981,-738.4505188338715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619168.0655272951,48097.74379337949,-3006016.5931459055,4597558.797010422
2019-01-13,S002,2019,1,13,6,1,0,1,60.47999954223633,-0.3081741935483871,101.16551935483872,102.43870967741935,110.3,99.82596643410662,0.017116120000000002,9537.39,38149.55,47686.93703586077,0.0,0.0,-381.4954962868862,-715.3040555379115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665758.203011331,46590.13748403597,-3006044.4881289187,4598771.622358815
2019-01-14,S002,2019,1,14,0,0,0,0,58.9900016784668,-0.30818870967741935,101.15857096774194,102.44193548387098,110.3,99.77286199208854,0.018542463333333335,9050.0,36200.0,45249.9990040011,0.0,0.0,-361.99999203200883,-678.7499850600166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709967.4520382402,44209.24902690908,-3006074.15046365,4600061.289086237
2019-01-15,S002,2019,1,15,1,0,0,0,60.63999938964844,-0.3082032258064516,101.15162258064517,102.44516129032259,110.3,99.71975755007044,0.01996880666666667,8853.87,35415.49,44269.36861375405,0.0,0.0,-354.15494891003243,-664.0405292063107,0.0,-55000.0,-18017.011088709678,-8000.0,0.0,0.0,-10009.45060483871,0.0,0.0,0.0,662192.1634803294,-47775.28855791068,-3002963.8209767086,4601790.415962386
2019-01-16,S002,2019,1,16,2,0,0,0,61.31999969482422,-0.30821774193548385,101.1446741935484,102.4483870967742,110.3,99.66665310805236,0.02139515,9720.33,38881.33,48601.65785597004,0.0,0.0,-388.81326284776037,-729.0248678395507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709675.9832056122,47483.81972528273,-3002888.437906652,4598512.891177327
2019-01-17,S002,2019,1,17,3,0,0,0,61.18000030517578,-0.30823225806451615,101.13772580645161,102.45161290322581,110.3,99.61354866603426,0.022821493333333335,10165.09,40660.37,50825.46465361269,0.0,0.0,-406.60371722890153,-762.3819698041904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759332.4621721918,49656.4789665796,-3002869.9225432323,4597707.875376478
2019-01-18,S002,2019,1,18,4,0,0,0,62.70000076293945,-0.3082467741935484,101.13077741935484,102.45483870967742,110.3,99.56044422401618,0.024247836666666668,11383.03,45532.13,56915.16395048865,0.0,0.0,-455.3213116039092,-853.7274592573297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814938.5773518193,55606.115179627406,-3113567.83442078,4592106.67268408
2019-01-19,S002,2019,1,19,5,1,0,1,62.70000076293945,-0.30826129032258065,101.12382903225807,102.45806451612903,110.3,99.50733978199808,0.02567418,9753.78,39015.12,48768.89792723525,0.0,0.0,-390.151183417882,-731.5334689085288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862585.7906267281,47647.21327490884,-3113746.063535597,4599855.764632604
